loan_status_1,purpose,loan_amnt,inq_last_6mths,revol_util,pub_rec_bankruptcies,ln_annual_inc
0,credit_card,15000,0,2.3,0,11.05510334
0,house,12000,1,55.5,0,10.71441777
0,home_improvement,20000,0,28.3,0,13.12236338
0,debt_consolidation,20000,0,17.3,0,10.89673933
0,major_purchase,3600,1,66.3,0,10.81977828
0,debt_consolidation,15000,1,42.6,0,11.27720313
0,debt_consolidation,5500,2,91.4,0,10.49127422
0,medical,4800,2,12.6,0,11.40313292
1,debt_consolidation,9000,1,46.3,1,11.00209984
0,debt_consolidation,8000,5,7,0,11.00209984
0,debt_consolidation,8600,0,82.1,0,10.89673933
0,debt_consolidation,3000,3,52.4,0,9.998797732
0,major_purchase,5000,1,69.2,0,10.20359214
0,debt_consolidation,5000,0,26.3,0,10.46310334
0,major_purchase,5000,1,3.6,0,10.858999
0,debt_consolidation,25000,0,89.1,0,11.81303006
0,credit_card,14000,1,85.6,0,11.57068481
1,debt_consolidation,16000,1,95.9,0,11.22668236
0,debt_consolidation,25000,0,70.6,0,11.31447453
0,debt_consolidation,12000,0,49.7,0,11.19821472
0,debt_consolidation,15000,1,50.9,0,11.00209984
0,debt_consolidation,5500,0,30.7,0,10.71441777
0,debt_consolidation,10000,0,22.3,0,10.81977828
0,debt_consolidation,17500,1,8.2,0,11.01039864
0,wedding,4000,0,34.4,0,10.49127422
0,debt_consolidation,8000,0,75.3,0,11.09741002
0,debt_consolidation,15000,2,24.5,0,11.15619338
1,credit_card,5000,0,87.6,0,11.09741002
0,car,5000,2,0,0,11.51292546
0,home_improvement,7500,3,25.1,0,10.71441777
0,credit_card,6475,0,34.9,0,10.30895266
1,debt_consolidation,10000,0,74.3,0,10.30895266
1,credit_card,5000,2,17.8,0,10.59663473
0,credit_card,1200,1,60,0,9.574983486
0,debt_consolidation,10000,0,21.1,0,10.08580911
0,credit_card,12000,1,37.8,0,11.56171563
0,home_improvement,9600,0,16.5,0,10.57131693
1,debt_consolidation,5000,0,71.6,0,10.04290161
0,small_business,10000,1,39.5,0,11.28978191
0,debt_consolidation,12000,0,28.7,0,11.09741002
0,credit_card,15200,1,54.7,0,11.35040654
0,debt_consolidation,12000,2,42.3,0,11.15619338
1,debt_consolidation,8000,1,62.9,0,10.49127422
0,credit_card,7200,0,20.7,0,11.40756495
0,debt_consolidation,13000,1,50.6,0,11.01862914
0,debt_consolidation,11200,1,32.7,0,10.33695686
0,major_purchase,6000,0,19.6,0,11.69524702
0,debt_consolidation,5550,0,70.5,1,9.574983486
0,credit_card,2000,0,49.8,0,11.00209984
0,debt_consolidation,16000,0,18.5,0,10.71441777
0,debt_consolidation,6000,1,52.4,0,11.28978191
0,credit_card,12000,0,11.7,0,11.40756495
0,car,7000,1,63.5,0,11.85523776
0,credit_card,25000,1,44.3,0,11.92503512
0,car,6200,0,7.5,0,10.69194491
0,credit_card,25000,3,60.3,0,11.37481216
0,credit_card,20000,0,93.9,0,11.50287513
1,credit_card,9600,1,79.7,0,10.08580911
0,credit_card,9000,3,27.2,0,10.82377031
0,credit_card,16000,0,62.5,0,11.44035477
0,debt_consolidation,12000,1,21.9,0,11.48246626
0,major_purchase,8000,2,10.2,0,11.08521475
0,debt_consolidation,6000,0,15.2,0,11.06657586
0,debt_consolidation,9800,1,79.4,0,10.62132735
0,small_business,9000,0,45.7,0,11.46163217
0,credit_card,7750,1,70.1,0,10.49127422
0,debt_consolidation,12000,3,89.1,0,11.19821472
0,medical,25000,2,46.3,0,12.61153775
0,debt_consolidation,13500,1,51.8,0,11.45635511
0,credit_card,20000,3,11.2,0,10.78176484
0,debt_consolidation,5025,3,15.8,0,10.59663473
0,credit_card,2500,0,55.1,0,11.00209984
0,debt_consolidation,8000,0,74.8,1,11.15625052
0,credit_card,11200,1,15.2,0,11.37020916
0,debt_consolidation,19875,0,59.8,0,11.42431281
0,debt_consolidation,9000,0,44.9,0,11.51292546
1,small_business,20000,0,65.4,0,10.69194491
0,other,8400,2,50.1,0,10.40861698
0,credit_card,12675,1,43.4,0,10.75363848
0,credit_card,10000,0,92.7,0,11.01862914
0,debt_consolidation,9500,0,67.6,0,11.40756495
0,debt_consolidation,14550,2,33.6,0,11.57590026
0,car,2500,1,87,0,10.45737267
0,debt_consolidation,6000,0,63.1,0,10.02570519
0,debt_consolidation,6000,0,92.3,0,10.93310697
0,debt_consolidation,12000,1,34.1,0,11.08214255
0,home_improvement,6000,0,81.4,0,11.36210258
1,debt_consolidation,5500,0,58.3,0,9.98506754
0,debt_consolidation,17500,0,14.7,0,11.41861479
0,credit_card,1500,1,19.4,0,10.46310334
0,major_purchase,25000,1,39,0,11.47210347
0,credit_card,7000,0,0,0,10.77895629
1,other,12000,2,81.8,0,11.15625052
0,medical,6800,2,40.8,0,10.77517164
0,credit_card,14400,1,29.7,0,10.87880162
0,major_purchase,16000,1,23.6,0,10.49127422
0,debt_consolidation,8000,1,53,0,10.69194491
0,debt_consolidation,10000,0,79.4,1,10.23995979
0,debt_consolidation,7200,2,36.2,0,10.77895629
0,other,2300,2,89.3,0,10.16277015
0,car,6000,0,67.8,0,11.15625052
0,house,10000,0,39.9,1,10.6454249
0,major_purchase,6000,3,35.4,0,10.98529272
0,vacation,5000,0,9.4,0,10.1266311
0,debt_consolidation,14000,0,89,0,11.15625052
0,major_purchase,3000,1,60.3,0,11.69849175
0,wedding,15000,0,43.3,0,11.2515607
0,home_improvement,20000,3,8,0,10.81977828
0,home_improvement,1200,0,62.8,0,11.06663836
0,renewable_energy,10000,0,63.2,0,11.22524339
0,debt_consolidation,9000,1,52.7,0,10.6454249
0,debt_consolidation,7000,0,56.1,0,10.26813067
0,credit_card,12000,2,96.9,0,10.73639668
0,debt_consolidation,12000,1,24,0,11.15625052
0,debt_consolidation,9150,0,40.3,0,11.16523858
0,debt_consolidation,17600,0,55.3,0,11.08980542
0,major_purchase,5000,0,5.4,0,10.6454249
0,debt_consolidation,25000,0,70,0,11.66992921
0,small_business,10000,3,95.3,0,11.69524702
1,small_business,4000,0,42.3,1,9.903487553
0,credit_card,10000,2,74.6,0,11.81303006
1,medical,5000,1,23.6,0,10.55581274
1,debt_consolidation,16000,2,26.1,0,11.40756495
0,debt_consolidation,12000,0,56.2,0,11.73606902
0,debt_consolidation,20000,0,98.1,0,11.40756495
0,vacation,2500,1,9.6,0,10.51867319
0,moving,15000,0,31.5,0,12.20607265
1,credit_card,3600,0,79.8,0,11.15625052
0,debt_consolidation,6825,1,12.3,0,10.08580911
1,debt_consolidation,4000,0,58.2,0,10.89673933
0,debt_consolidation,6000,0,10.7,0,11.46163217
0,debt_consolidation,12000,0,63.4,0,11.35040654
0,debt_consolidation,5000,0,10.8,0,10.34174248
0,car,4000,0,71.3,0,10.96819829
0,debt_consolidation,5000,0,35.8,0,9.729134165
0,small_business,6250,0,27.3,0,10.74720759
1,debt_consolidation,7000,0,98.6,0,11.19821472
0,credit_card,10000,3,79.6,0,11.51292546
0,debt_consolidation,16000,1,80.7,0,11.13458902
0,debt_consolidation,25000,0,80.7,0,11.83500896
0,debt_consolidation,9500,1,13.8,0,11.47210347
0,debt_consolidation,20000,1,95.5,0,11.41861479
0,debt_consolidation,13500,0,76,0,10.95080655
0,credit_card,11200,0,26.2,0,10.727663
0,debt_consolidation,3600,2,48.1,0,10.90135827
0,debt_consolidation,4900,1,92.8,0,10.50517712
0,credit_card,16000,0,22.9,0,11.51292546
0,debt_consolidation,4000,1,16.9,0,9.546812609
0,debt_consolidation,2400,2,17.4,0,9.392661929
0,small_business,20000,2,78,0,11.60823564
0,debt_consolidation,15000,0,50.5,0,11.1124479
0,home_improvement,14400,0,36.2,0,11.31447453
0,debt_consolidation,16000,2,61,0,10.81977828
0,debt_consolidation,18250,0,96.5,0,11.47210347
1,debt_consolidation,2100,1,97.7,0,11.00209984
0,debt_consolidation,12000,0,52,0,11.11810352
0,debt_consolidation,5700,0,31.1,0,10.73639668
0,debt_consolidation,13000,0,55.8,0,10.82774645
0,other,1000,0,84.9,0,10.84541094
0,debt_consolidation,9000,1,86.4,0,10.86713886
0,debt_consolidation,20000,0,59.1,0,11.46137951
0,major_purchase,10000,1,38.3,0,11.60823564
1,other,7350,0,78.8,0,9.998797732
1,small_business,15000,2,11.5,0,10.66895539
0,credit_card,1500,0,71.5,0,10.49127422
0,other,12000,0,66.9,0,11.12726298
0,debt_consolidation,9000,0,49.5,0,11.39143557
0,debt_consolidation,7000,0,40.8,0,11.34065324
0,debt_consolidation,18000,0,89.6,0,10.81977828
0,small_business,8000,0,0,0,11.69524702
0,small_business,10000,4,32.6,0,11.32659589
0,credit_card,15000,0,98.3,0,11.28978191
1,small_business,10000,1,50.4,0,11.51292546
0,credit_card,8000,1,55.6,0,10.69194491
0,debt_consolidation,20000,0,57.6,0,11.55214618
0,small_business,10000,0,33.9,0,11.22524339
0,wedding,8400,0,33.8,0,10.817215
0,debt_consolidation,10000,0,81.5,0,11.19821472
1,debt_consolidation,4000,1,74.9,0,9.392661929
1,debt_consolidation,20000,1,52.5,0,11.03488966
0,debt_consolidation,3600,1,37.4,0,10.66895539
0,debt_consolidation,25000,0,26.6,0,11.9511804
1,debt_consolidation,7000,0,50,0,10.49127422
0,credit_card,14250,0,62.6,0,11.68687877
0,debt_consolidation,12000,0,12,0,11.00209984
0,car,7000,1,55.6,0,10.6454249
0,debt_consolidation,25000,0,97.2,0,11.51292546
0,small_business,6000,0,14.8,0,11.77528973
1,debt_consolidation,20000,0,76.8,1,11.03488966
0,debt_consolidation,9000,0,57.2,0,11.21182037
0,medical,10000,1,15.5,0,11.27720313
0,debt_consolidation,15000,0,78.3,0,11.58988651
0,debt_consolidation,16000,0,45.2,0,10.59663473
0,home_improvement,25000,4,0,0,11.8493977
0,car,4000,0,31.6,0,10.18111929
0,debt_consolidation,10000,2,56.2,0,10.81977828
0,debt_consolidation,6400,2,96.3,0,10.30895266
0,debt_consolidation,18000,1,69,0,11.31934072
0,major_purchase,5600,0,16.8,0,10.46310334
0,credit_card,12500,2,62.8,0,10.96819829
0,debt_consolidation,20000,0,96,0,12.04355372
1,debt_consolidation,6000,1,49.6,0,10.71663753
1,other,5000,0,72.7,0,11.2515607
0,major_purchase,6500,1,79.5,1,11.35040654
0,debt_consolidation,8000,1,46.7,0,11.28978191
0,debt_consolidation,10000,0,94.9,0,10.75534642
0,debt_consolidation,25000,1,92.4,0,12.01370075
0,debt_consolidation,20000,2,70.5,0,11.55214618
0,debt_consolidation,15600,1,75.6,1,11.35040654
0,major_purchase,7000,1,52,0,10.71441777
0,debt_consolidation,14400,0,82,0,11.45635511
0,credit_card,3250,2,37.4,0,10.6454249
0,moving,4000,0,63.4,0,10.81977828
0,debt_consolidation,17500,0,54.6,0,10.46310334
0,major_purchase,4000,0,63.3,0,10.23981692
0,credit_card,1475,3,46.9,0,11.5228758
0,home_improvement,2500,2,68.8,0,10.96377473
0,debt_consolidation,7000,0,35.2,0,11.19139701
0,debt_consolidation,10000,0,71.3,0,11.00209984
0,debt_consolidation,6000,3,3,0,11.15625052
0,debt_consolidation,13500,0,72.5,0,10.62132735
0,debt_consolidation,10000,0,83,0,10.80972795
0,debt_consolidation,5000,0,30.2,0,9.980448594
0,debt_consolidation,14400,1,58.5,0,11.15625052
0,debt_consolidation,9200,3,81,0,11.07069263
1,credit_card,24000,1,45.9,0,11.40756495
0,debt_consolidation,6600,2,79.5,0,9.980448594
0,debt_consolidation,22000,0,85.2,0,11.40756495
0,debt_consolidation,12000,0,52.2,0,11.72803684
0,debt_consolidation,20000,1,32.1,0,11.1370677
0,debt_consolidation,18000,1,65.4,0,10.73630972
1,small_business,15000,0,47.9,0,11.15625052
0,debt_consolidation,22650,0,46.6,0,11.15051985
0,debt_consolidation,12200,1,74.4,1,10.6454249
0,credit_card,9000,1,12.3,0,11.17538065
0,debt_consolidation,11200,0,70.1,0,10.60905725
0,debt_consolidation,9250,2,80.9,0,10.70324447
0,credit_card,8000,1,70.4,0,11.00874438
0,home_improvement,7000,0,46.3,0,10.95080655
0,moving,3000,1,99,0,11.26446411
0,small_business,15000,4,7.6,0,10.22194128
0,debt_consolidation,5000,4,15.7,0,11.22524339
0,other,16000,5,70.4,0,10.96819829
0,major_purchase,12000,4,64.8,0,10.67359577
0,small_business,5000,1,83.9,0,10.66895539
0,credit_card,17150,0,43,0,10.96819829
0,medical,6000,0,46.4,0,10.51867319
0,debt_consolidation,10000,0,55.2,0,10.94107514
0,credit_card,25000,0,53.6,0,11.53672011
0,wedding,6000,0,55.7,0,11.15625052
0,debt_consolidation,4500,1,58.7,0,10.9040459
0,home_improvement,6000,0,52.7,0,10.71441777
0,debt_consolidation,12500,2,65,0,11.26446411
1,debt_consolidation,25000,1,61.8,0,11.87756858
0,vacation,4550,1,76.7,0,9.936148335
0,credit_card,9800,0,72.9,0,10.88743693
0,other,9000,1,82.7,0,11.22524339
0,home_improvement,25000,3,22.6,0,11.28978191
1,debt_consolidation,1600,1,73.4,0,10.54534144
0,wedding,5000,1,51.3,0,10.52406404
0,moving,12800,0,35,0,11.22524339
0,debt_consolidation,10000,2,73.9,0,11.12726298
0,debt_consolidation,5000,0,26.4,0,11.27059909
0,debt_consolidation,20000,1,15.2,0,11.03488966
0,debt_consolidation,25000,1,80.5,0,11.51292546
0,debt_consolidation,20000,3,70.4,0,10.99959671
0,other,20000,1,7.5,0,11.73606902
0,car,8000,1,4.2,0,11.46163217
0,debt_consolidation,6500,0,17.5,0,10.40426284
0,debt_consolidation,8000,0,48.2,0,10.59663473
1,home_improvement,4200,0,59.3,0,10.70324447
0,other,4800,0,43.7,0,10.8036489
0,credit_card,8000,0,49.1,0,10.54534144
0,wedding,10000,0,81.5,0,11.28978191
0,wedding,8400,0,87.3,0,11.17043516
0,credit_card,6125,0,32.2,0,11.00209984
0,other,1600,3,22.6,0,11.15625052
0,credit_card,6000,1,41.9,1,11.1331281
0,debt_consolidation,8000,0,21,0,11.47210347
0,credit_card,20000,2,29.8,0,11.40756495
0,debt_consolidation,18500,2,0,0,11.8493977
0,debt_consolidation,12000,0,54.6,0,10.86856845
0,debt_consolidation,9250,0,46,0,10.51867319
0,debt_consolidation,24000,2,41.3,0,11.65268741
1,debt_consolidation,4000,2,52,0,10.34174248
0,debt_consolidation,23000,0,89.5,0,11.12726298
0,major_purchase,1800,2,58.7,0,10.71441777
0,debt_consolidation,7500,4,87.4,0,10.64485331
0,major_purchase,4500,1,8.6,0,10.49127422
0,home_improvement,16000,2,25.2,0,10.77895629
0,debt_consolidation,20000,1,32.5,0,11.06419789
0,credit_card,8000,0,60.6,0,10.82972862
0,credit_card,9000,0,43.3,0,10.67359577
0,debt_consolidation,8000,3,58.5,0,11.50287513
0,debt_consolidation,20000,2,67.7,0,11.69524702
0,debt_consolidation,12000,0,4.3,0,11.1124479
1,debt_consolidation,15250,1,51,0,11.49556565
0,debt_consolidation,18000,0,34,0,10.858999
0,debt_consolidation,13750,2,6.4,0,11.58988651
0,debt_consolidation,14000,0,35,0,11.14186178
0,debt_consolidation,8050,0,42.6,0,10.59663473
0,debt_consolidation,7000,0,79.6,0,11.12726298
0,debt_consolidation,8500,2,69,0,10.59663473
0,debt_consolidation,23075,1,61.2,0,11.49272276
0,other,6000,0,4.7,0,11.28983191
0,car,4000,0,56.9,0,10.79957558
0,credit_card,15000,0,39.2,1,11.15625052
1,debt_consolidation,5000,0,16.8,0,10.61643736
1,home_improvement,15000,1,81.9,1,11.51292546
1,debt_consolidation,14500,0,67.9,0,10.77895629
1,debt_consolidation,9000,1,71.4,0,10.4341158
0,debt_consolidation,25000,1,65.2,0,11.56171563
1,debt_consolidation,15250,0,98.5,0,10.91508846
0,debt_consolidation,10750,3,36.6,0,11.27403356
1,major_purchase,15000,0,40.3,0,11.46163217
0,debt_consolidation,15000,3,40.7,0,11.22524339
0,debt_consolidation,6000,1,40.8,0,10.19541062
0,debt_consolidation,12000,0,26.7,0,11.1111336
1,wedding,5600,0,70.8,0,11.00209984
0,debt_consolidation,18000,0,90.8,1,11.88103479
0,other,4000,1,79.1,0,10.88376665
0,medical,25000,2,18.4,0,11.91839057
0,debt_consolidation,15250,2,15.5,0,10.49127422
0,house,16000,0,62.6,0,11.00209984
0,debt_consolidation,15000,1,65.3,0,11.45105006
0,other,1000,0,87.1,0,9.862665558
0,debt_consolidation,7000,0,97.5,0,11.98292909
0,wedding,20000,0,88.7,0,11.05721914
0,debt_consolidation,20000,2,68.5,0,12.36307639
0,debt_consolidation,12000,0,47.9,0,11.22524339
0,debt_consolidation,22000,0,0.3,0,12.15477935
0,car,2000,2,63.9,0,10.95867028
0,debt_consolidation,18000,2,23.5,0,10.73639668
0,car,9000,1,61.1,0,10.54534144
0,moving,1000,2,97.2,0,10.5865844
0,debt_consolidation,6000,1,99.8,0,10.62132735
0,debt_consolidation,25000,0,46.6,0,11.27029324
0,home_improvement,15000,1,55.3,0,11.00209984
0,debt_consolidation,12000,2,49.3,0,11.22524339
0,other,5000,2,55.8,0,10.81093934
0,debt_consolidation,9600,2,55.2,0,10.51867319
0,small_business,12000,0,20,0,11.00209984
0,other,4000,3,77.8,1,11.08979015
0,medical,2000,0,7.3,0,10.40426284
0,debt_consolidation,15000,0,3.6,0,11.1124479
0,major_purchase,4000,3,45.3,0,10.81977828
0,credit_card,6000,1,70.5,0,11.28978191
0,house,15000,1,81.7,0,11.17043516
0,vacation,5000,2,26.1,1,10.81977828
0,debt_consolidation,5000,3,27.4,0,9.546812609
1,medical,5000,1,23.2,0,10.49127422
1,debt_consolidation,16000,1,87,0,11.00209984
0,credit_card,7000,0,48.9,0,11.40756495
0,home_improvement,18000,1,58.3,0,11.46163217
0,debt_consolidation,15000,2,17.5,0,11.00209984
0,debt_consolidation,8000,1,68.2,0,11.28978191
0,debt_consolidation,7000,1,62.8,0,10.5789798
0,debt_consolidation,12000,1,77.9,0,11.08214255
0,debt_consolidation,23800,1,44.7,0,11.00209984
0,debt_consolidation,1000,0,65.5,0,9.574983486
1,debt_consolidation,15000,0,92,0,11.00209984
0,medical,10000,0,80.2,0,10.66895539
0,debt_consolidation,18000,0,60.3,0,11.46167427
0,debt_consolidation,25000,3,34.4,0,11.77528973
0,credit_card,25000,3,91.2,0,11.73606902
0,debt_consolidation,12000,1,69.2,0,10.91508846
0,major_purchase,9000,3,34.8,0,11.00209984
0,major_purchase,11400,1,67.8,0,10.75790288
0,credit_card,16000,0,46.4,0,11.51292546
0,credit_card,12000,0,88.6,0,11.00209984
0,medical,25000,0,24.5,0,11.35040654
0,house,10000,5,23,0,11.40756495
0,medical,10500,2,22.3,0,10.61643736
0,vacation,6000,0,0.9,0,11.21182037
0,credit_card,12000,0,45.3,0,10.18111929
0,credit_card,4900,0,93.4,0,10.85185818
0,debt_consolidation,7500,2,10.9,0,10.66895539
1,debt_consolidation,12250,0,85.6,0,10.59663473
1,credit_card,10000,1,97.8,0,11.1844214
0,debt_consolidation,25000,0,40.9,0,11.42954386
0,home_improvement,12000,0,27.1,0,11.33857208
1,debt_consolidation,25000,1,99.9,0,11.30220443
0,home_improvement,8000,0,79.9,0,10.50232405
0,debt_consolidation,24000,0,38.7,0,11.00874438
0,major_purchase,6500,1,82.4,0,11.35388284
0,credit_card,22500,2,79.4,0,11.55094353
0,other,4000,0,21.7,0,10.6454249
0,credit_card,4000,1,84.4,0,11.8913619
0,debt_consolidation,12450,0,92.3,0,12.21304826
0,house,25000,0,19,0,11.77528973
0,debt_consolidation,6000,1,68.6,0,10.4341158
0,debt_consolidation,6500,0,71.1,0,11.08220409
0,credit_card,21000,1,47.6,0,11.35040654
0,car,11000,1,54.4,0,11.53272809
0,debt_consolidation,20000,3,55.2,0,11.40756495
0,other,3000,1,52.1,0,11.36214909
0,debt_consolidation,15000,0,11.4,0,10.55581274
0,credit_card,12000,0,84.7,0,10.82440755
0,debt_consolidation,6000,5,24.7,0,11.15051985
0,car,9000,0,29,0,11.03488966
0,car,4000,2,10.7,0,11.00209984
0,debt_consolidation,20000,5,71.8,0,11.17049149
0,home_improvement,15250,0,4.3,0,10.74073508
0,debt_consolidation,21000,1,72.9,0,11.17351772
0,debt_consolidation,24000,0,74.3,0,11.55052949
0,credit_card,2800,0,78.4,0,10.75790288
0,credit_card,9000,0,31.4,0,10.59663473
1,debt_consolidation,12000,0,85.2,0,11.00209984
0,debt_consolidation,16500,1,51.6,0,10.49127422
0,debt_consolidation,15000,1,95.3,0,11.42954386
0,debt_consolidation,10000,0,73.8,0,10.34817337
0,debt_consolidation,15000,4,61.7,0,11.02932583
0,credit_card,14400,0,18.5,0,11.06663836
0,debt_consolidation,5000,0,70.8,0,10.08580911
0,debt_consolidation,6400,2,16.7,0,11.22524339
0,debt_consolidation,3900,0,45.7,0,10.59663473
0,debt_consolidation,15000,1,44.2,1,11.28978191
0,debt_consolidation,16000,1,89.9,0,11.22524339
1,debt_consolidation,10750,1,85.1,0,10.08580911
0,debt_consolidation,20000,1,53.1,0,11.35040654
0,car,10550,0,15.4,1,11.15910359
0,debt_consolidation,12800,0,56.3,0,11.03488966
0,credit_card,19750,0,57.8,0,10.96819829
0,credit_card,7000,0,0,0,11.48246626
0,vacation,9000,0,8,0,11.40756495
0,debt_consolidation,24000,3,46.4,0,11.28978191
0,home_improvement,24000,0,0,0,11.39069512
1,debt_consolidation,10000,0,90.4,0,10.59663473
0,debt_consolidation,11000,2,47.6,0,10.59663473
0,debt_consolidation,10000,0,66.1,0,11.29596277
0,debt_consolidation,12000,1,72.2,0,11.46163217
0,car,7800,0,31.5,0,11.60823564
0,small_business,1000,1,28.8,0,11.40756495
0,debt_consolidation,7000,0,25.3,0,11.00209984
0,debt_consolidation,23000,2,62.1,0,11.44035477
0,debt_consolidation,25000,0,89,0,11.64395373
0,credit_card,12000,0,36.7,1,11.12726298
0,debt_consolidation,12000,1,23.5,0,10.16600565
0,credit_card,15000,0,95.9,0,11.23003191
0,credit_card,3500,1,81.5,0,10.95080655
0,debt_consolidation,12000,3,72.1,0,10.82774645
1,debt_consolidation,10000,6,3.8,0,11.7905572
1,moving,4200,2,90.6,0,10.56266421
0,car,4900,5,65.5,0,11.00209984
0,debt_consolidation,20000,0,39.9,0,11.28983191
0,wedding,3000,0,0,0,10.71441777
0,debt_consolidation,16000,0,67.6,0,12.20607265
0,major_purchase,1200,0,31.6,0,11.22524339
0,debt_consolidation,15000,0,43.1,0,11.27973158
0,debt_consolidation,16875,0,48.3,0,11.1844214
0,debt_consolidation,12000,1,18.7,0,10.66886237
0,house,10800,1,21.1,0,11.14692143
0,debt_consolidation,12000,0,74.4,0,11.40756495
0,debt_consolidation,13750,2,11.9,0,10.59663473
0,debt_consolidation,11200,1,83.5,0,10.95080655
0,medical,19200,2,21.1,0,11.35040654
